,DateTime,22.3998 75.4489,22.4252 76.2179,23.0783 75.4211,23.0812 76.1904,Rainfall_mean
0,1980-06-01,3.9778,0.0,0.8556,2.0755,1.727225
1,1980-06-02,0.5947,3.8569,2.4559,0.1211,1.7571500000000002
2,1980-06-03,3.9118,0.2971,2.508,1.3219,2.0097
3,1980-06-04,0.5775,2.2547,0.0,3.2454,1.5194
4,1980-06-05,0.0,0.0,0.0,1.5675,0.391875
5,1980-06-06,8.0726,0.1769,5.5971,2.7687,4.153824999999999
6,1980-06-07,18.9799,40.9649,6.0447,13.7821,19.9429
7,1980-06-08,2.0164,9.6231,0.0,0.4842,3.0309250000000003
8,1980-06-09,0.6476,7.0555,2.7407,0.0,2.61095
9,1980-06-10,0.2349,0.2884,0.9923,0.5798,0.52385
10,1980-06-11,1.0134,5.283,0.0,1.0457,1.835525
11,1980-06-12,4.769,12.5712,0.0,5.4455,5.696425
12,1980-06-13,1.3692,31.8559,7.6775,3.3204,11.05575
13,1980-06-14,5.2196,26.5374,14.7861,2.1511,12.17355
14,1980-06-15,22.7233,29.9073,2.9516,1.9333,14.378875
15,1980-06-16,0.0,0.9416,0.0,1.4939,0.608875
16,1980-06-17,0.9025,7.2659,4.101,1.0565,3.331475
17,1980-06-18,0.9902,0.4226,2.6228,1.4471,1.3706749999999999
18,1980-06-19,10.2386,0.3792,0.0,0.0,2.6544499999999998
19,1980-06-20,1.1385,0.9612,3.0519,0.0,1.2879
20,1980-06-21,30.0174,4.9268,1.2715,2.1224,9.584525
21,1980-06-22,43.7438,30.7771,9.7915,3.3709,21.920825
22,1980-06-23,1.5531,0.9244,2.4175,0.5686,1.3659
23,1980-06-24,0.903,0.0,47.0252,0.1479,12.019025
24,1980-06-25,3.2206,3.8738,21.7207,3.7601,8.1438
25,1980-06-26,1.9947,6.5599,7.3224,3.5043,4.845325
26,1980-06-27,19.1776,35.1573,5.1687,1.8681,15.342925000000001
27,1980-06-28,0.3147,38.4384,1.6121,5.2836,11.4122
28,1980-06-29,2.1045,13.7547,4.5459,2.3208,5.681474999999999
29,1980-06-30,17.4762,0.0,13.0022,0.0,7.6196
30,1980-07-01,7.4685,0.4821,4.2511,0.0,3.0504249999999997
31,1980-07-02,33.9251,1.4746,2.9216,0.1404,9.615425
32,1980-07-03,18.5517,36.1302,10.3741,4.1753,17.307825
33,1980-07-04,5.2764,10.0458,1.1911,0.1791,4.173099999999999
34,1980-07-05,1.2892,1.5355,0.8107,0.3612,0.99915
35,1980-07-06,2.2596,4.332,2.0914,2.4053,2.772075
36,1980-07-07,22.1876,4.1387,9.3932,4.1896,9.977274999999999
37,1980-07-08,51.3693,1.2402,25.2534,0.1375,19.5001
38,1980-07-09,30.5601,1.1686,19.5131,0.0,12.81045
39,1980-07-10,0.0,2.1897,0.0,0.0,0.547425
40,1980-07-11,4.3034,10.1994,0.8854,0.3266,3.9287
41,1980-07-12,0.2349,3.0775,1.9979,0.1604,1.367675
42,1980-07-13,1.6255,0.0,4.7488,0.0,1.593575
43,1980-07-14,4.6203,0.8678,9.0751,0.0,3.6408000000000005
44,1980-07-15,6.8671,0.0,2.054,0.0,2.230275
45,1980-07-16,1.6255,0.0,0.4106,0.0,0.509025
46,1980-07-17,8.7911,0.0,0.0,0.0,2.197775
47,1980-07-18,2.0431,0.4821,0.5711,0.0,0.774075
48,1980-07-19,0.0,0.0,0.1643,0.7308,0.223775
49,1980-07-20,1.6255,0.0,0.8538,0.0,0.619825
50,1980-07-21,0.8688,0.0,0.0,0.0,0.2172
51,1980-07-22,2.1457,0.0,0.0,0.0,0.536425
52,1980-07-23,5.4618,0.0,0.8538,0.0,1.5789
53,1980-07-24,18.9913,0.0,8.9665,2.4494,7.6018
54,1980-07-25,2.185,19.7799,7.2475,19.2005,12.103225
55,1980-07-26,14.6185,55.1819,8.4747,55.0337,33.3272
56,1980-07-27,5.8062,21.4179,8.2815,19.7601,13.816425
57,1980-07-28,0.4225,1.7484,0.0,6.0805,2.06285
58,1980-07-29,0.6278,0.0,0.0,0.0,0.15695
59,1980-07-30,0.8928,5.8475,2.4507,0.3398,2.3827000000000003
60,1980-07-31,10.6397,4.9503,10.1884,4.1769,7.488824999999999
61,1980-08-01,23.5912,13.2168,1.1595,0.7071,9.66865
62,1980-08-02,0.5546,0.0,5.8302,0.0,1.5961999999999998
63,1980-08-03,10.4685,32.2087,16.7945,3.9852,15.864225
64,1980-08-04,19.8018,7.613,14.6681,1.8795,10.9906
65,1980-08-05,3.6953,3.03,2.7781,0.3982,2.4753999999999996
66,1980-08-06,12.5267,10.9088,39.2334,0.8981,15.89175
67,1980-08-07,18.5676,8.0522,28.4254,2.014,14.2648
68,1980-08-08,4.1898,2.1978,1.273,0.2886,1.9872999999999998
69,1980-08-09,7.5869,1.8705,9.6691,0.2457,4.84305
70,1980-08-10,66.5887,1.0565,92.4143,0.0,40.014875
71,1980-08-11,0.8688,0.0,6.2141,0.0,1.770725
72,1980-08-12,0.0,0.0,0.0,0.0,0.0
73,1980-08-13,1.6255,0.0,0.7115,0.0,0.5842499999999999
74,1980-08-14,2.926,0.0,1.0652,0.0,0.9978
75,1980-08-15,9.6187,0.0,0.0,0.0,2.404675
76,1980-08-16,46.0565,25.3762,53.4199,2.6949,31.886875
77,1980-08-17,19.2177,27.8182,27.0653,1.327,18.85705
78,1980-08-18,10.7832,1.6807,0.3131,6.0905,4.716875
79,1980-08-19,9.0813,15.9359,20.4117,2.4269,11.96395
80,1980-08-20,15.861,6.0337,8.9425,3.201,8.50955
81,1980-08-21,2.4386,26.749,1.9075,2.6617,8.4392
82,1980-08-22,6.9485,0.0,0.0,0.4815,1.8575
83,1980-08-23,5.8389,6.5369,8.3311,2.8259,5.8831999999999995
84,1980-08-24,0.2361,0.7689,0.0,0.4757,0.37017500000000003
85,1980-08-25,0.0,0.1618,0.0,0.3943,0.139025
86,1980-08-26,0.0,1.8674,0.0,1.697,0.8911
87,1980-08-27,0.0,3.2405,0.0,0.3105,0.88775
88,1980-08-28,0.4397,0.5645,1.2319,0.7599,0.749
89,1980-08-29,3.5425,2.162,6.9808,1.4282,3.528375
90,1980-08-30,22.8594,60.2799,32.5809,16.0052,32.931349999999995
91,1980-08-31,6.4846,5.487,4.6798,0.4466,4.274500000000001
92,1980-09-01,0.5404,2.8927,0.9537,0.4084,1.1988
93,1980-09-02,0.1412,14.3857,2.0776,0.1972,4.200424999999999
94,1980-09-03,1.188,13.4508,5.484,47.6302,16.93825
95,1980-09-04,0.0,1.377,0.0,10.9775,3.088625
96,1980-09-05,0.0,5.3032,2.476,1.9797,2.439725
97,1980-09-06,0.0,0.0,0.0,0.4456,0.1114
98,1980-09-07,9.2331,0.0,0.0,0.5816,2.453675
99,1980-09-08,0.0,0.0,10.4302,0.0,2.60755
100,1980-09-09,0.0,0.0,0.0,0.0,0.0
101,1980-09-10,0.0,0.0,0.0,0.0,0.0
102,1980-09-11,1.6255,0.0,2.3106,0.0,0.9840249999999999
103,1980-09-12,9.6882,0.0,5.1732,0.0,3.71535
104,1980-09-13,1.1704,0.0,2.4476,0.0,0.9045000000000001
105,1980-09-14,0.8923,0.0,5.3383,0.0,1.55765
106,1980-09-15,1.6255,0.0,0.0,0.0,0.406375
107,1980-09-16,2.4504,0.0,0.0,0.0,0.6126
108,1980-09-17,7.6421,3.9472,0.0,2.0505,3.40995
109,1980-09-18,0.1109,0.0,0.0,0.0,0.027725
110,1980-09-19,0.3285,0.0,0.0,0.0,0.082125
111,1980-09-20,0.0,0.0,3.2904,0.0,0.8226
112,1980-09-21,7.1524,0.1387,0.0,0.0,1.822775
113,1980-09-22,0.0,0.0,11.3177,0.0,2.829425
114,1980-09-23,38.6878,0.1922,15.081,0.0,13.49025
115,1980-09-24,6.6322,0.1922,4.6813,0.0,2.8764250000000002
116,1980-09-25,0.0,0.0,0.0,0.0,0.0
117,1980-09-26,1.3004,0.0,15.0554,0.0,4.0889500000000005
118,1980-09-27,0.0,0.0,0.0,0.0,0.0
119,1980-09-28,0.9628,0.0,0.0,0.0,0.2407
120,1980-09-29,0.0,0.0,0.0,0.0,0.0
121,1980-09-30,0.0,0.0,0.0,0.0,0.0
122,1980-10-01,0.0,0.0,0.5903,0.0,0.147575
123,1980-10-02,0.0,0.0,0.0,0.0,0.0
124,1980-10-03,5.3318,0.0,2.1345,0.0,1.866575
125,1980-10-04,0.0,0.0,0.0,0.0,0.0
126,1980-10-05,0.0,0.0,0.0,0.0,0.0
127,1980-10-06,0.0,0.0,0.0,0.0,0.0
128,1980-10-07,0.0,0.0,0.0,0.0,0.0
129,1980-10-08,0.0,0.0,0.0,0.0,0.0
130,1980-10-09,0.0,0.0,0.0,0.0,0.0
131,1980-10-10,0.0,0.0,0.0,0.0,0.0
132,1980-10-11,0.0,0.0,0.0,0.0,0.0
133,1980-10-12,0.0,0.0,0.0,0.0,0.0
134,1980-10-13,0.0,0.0,0.0,0.0,0.0
135,1980-10-14,0.0,0.0,0.0,0.0,0.0
136,1980-10-15,0.0,0.0,0.0,0.0,0.0
137,1980-10-16,0.0,0.0,0.0,0.0,0.0
138,1980-10-17,0.0,0.0,0.0,0.0,0.0
139,1980-10-18,0.0,0.0,0.0,0.0,0.0
140,1980-10-19,0.0,0.0,0.0,0.0,0.0
141,1980-10-20,0.0,0.0,0.0,0.0,0.0
142,1980-10-21,0.0,0.0,0.0,0.0,0.0
143,1980-10-22,0.0,0.0,0.0,0.0,0.0
144,1980-10-23,0.0,0.0,0.0,0.0,0.0
145,1980-10-24,0.0,0.0,0.0,0.0,0.0
146,1980-10-25,0.0,0.0,0.0,0.0,0.0
147,1980-10-26,0.0,0.0,0.0,0.0,0.0
148,1980-10-27,0.0,0.0,0.0,0.4436,0.1109
149,1980-10-28,0.0,0.0,0.0,0.0,0.0
150,1980-10-29,0.0,0.0,1.2319,0.0,0.307975
151,1980-10-30,9.2331,0.0,6.4987,0.0,3.93295
152,1980-10-31,4.6165,0.0,12.5102,0.0,4.281675
153,1980-11-01,33.031,0.0,21.1308,0.0,13.54045
154,1980-11-02,0.0,0.0,0.0,0.0,0.0
155,1980-11-03,0.0,0.0,0.0,0.0,0.0
156,1980-11-04,0.0,0.0,0.0,0.0,0.0
157,1980-11-05,0.0,0.0,0.0,0.0,0.0
158,1980-11-06,0.0,0.0,0.0,0.0,0.0
159,1980-11-07,0.0,0.0,0.0,0.0,0.0
160,1980-11-08,0.0,0.0,0.0,0.0,0.0
161,1980-11-09,0.0,0.0,0.0,0.0,0.0
162,1980-11-10,0.0,0.0,0.0,0.0,0.0
163,1980-11-11,0.0,0.0,0.0,0.0,0.0
164,1980-11-12,0.0,0.0,0.0,0.0,0.0
165,1980-11-13,0.0,0.0,0.0,0.0,0.0
166,1980-11-14,0.0,0.0,0.0,0.0,0.0
167,1980-11-15,0.0,0.0,0.0,0.0,0.0
168,1980-11-16,0.0,0.0,1.2801,0.0,0.320025
169,1980-11-17,0.0,0.0,0.0,0.0,0.0
170,1980-11-18,0.0,0.0,0.0,0.0,0.0
171,1980-11-19,0.0,0.0,0.0,0.0,0.0
172,1980-11-20,0.0,0.0,0.0,0.0,0.0
173,1980-11-21,0.0,0.0,0.0,0.0,0.0
174,1980-11-22,0.0,0.0,0.0,0.0,0.0
175,1980-11-23,0.0,0.0,0.0,0.0,0.0
176,1980-11-24,0.0,0.0,0.0,0.0,0.0
177,1980-11-25,0.0,0.0,0.0,0.0,0.0
178,1980-11-26,0.0,0.0,0.0,0.0,0.0
179,1980-11-27,0.0,0.0,0.0,0.0,0.0
180,1980-11-28,0.0,0.0,0.0,0.0,0.0
181,1980-11-29,0.0,0.0,0.0,0.0,0.0
182,1980-11-30,0.0,0.0,0.0,0.0,0.0
183,1981-06-01,0.0,0.0,0.0,0.0,0.0
184,1981-06-02,0.0,0.0,0.0,0.0,0.0
185,1981-06-03,0.0,0.0,0.0,0.0,0.0
186,1981-06-04,0.0,0.0,0.0,0.0,0.0
187,1981-06-05,0.0,0.0,0.0,0.0,0.0
188,1981-06-06,0.0,0.0,0.0,0.0,0.0
189,1981-06-07,0.0,0.0,0.0,0.0,0.0
190,1981-06-08,0.0,0.0,0.0,0.0,0.0
191,1981-06-09,0.0,0.0,0.0,0.0,0.0
192,1981-06-10,0.0,0.0,0.0,0.0,0.0
193,1981-06-11,0.0,0.7035,0.0,49.6551,12.589649999999999
194,1981-06-12,0.0,0.0,0.0,0.0,0.0
195,1981-06-13,0.0,0.0,0.0,0.0,0.0
196,1981-06-14,0.0,0.0,0.0,0.0,0.0
197,1981-06-15,0.0,0.0,0.0,0.0,0.0
198,1981-06-16,0.0,0.0,0.0,0.0,0.0
199,1981-06-17,0.0,0.0,0.0,0.0,0.0
200,1981-06-18,0.0,0.0,0.0,0.0,0.0
201,1981-06-19,9.6725,0.0,0.0,0.0,2.418125
202,1981-06-20,0.8867,7.8818,0.0,0.4859,2.3136
203,1981-06-21,0.0,0.0,0.0,0.0,0.0
204,1981-06-22,0.0,0.0,0.0,14.5795,3.644875
205,1981-06-23,0.0,16.3413,0.0,21.2519,9.398299999999999
206,1981-06-24,49.7169,10.139,26.7441,56.6103,35.802575000000004
207,1981-06-25,43.1681,42.8579,37.4053,14.7403,34.5429
208,1981-06-26,4.8437,37.5696,0.7196,2.0445,11.29435
209,1981-06-27,0.1631,1.1931,2.7468,0.0,1.02575
210,1981-06-28,0.0,0.0,5.195,0.1207,1.3289250000000001
211,1981-06-29,0.1062,0.0,0.0,49.7433,12.462375
212,1981-06-30,20.2996,10.2297,26.0554,0.1331,14.17945
213,1981-07-01,6.4468,2.8605,4.752,0.4378,3.624275
214,1981-07-02,1.2164,2.271,0.532,0.0,1.00485
215,1981-07-03,2.3318,4.8774,0.0,0.0,1.8022999999999998
216,1981-07-04,0.9556,1.5677,0.0,0.0,0.630825
217,1981-07-05,5.1922,1.3767,0.4256,0.1103,1.7761999999999998
218,1981-07-06,0.0,0.0,0.0,49.1023,12.275575
219,1981-07-07,39.1204,29.0696,14.7909,0.861,20.960475
220,1981-07-08,32.7371,40.722,35.0413,58.2558,41.68905
221,1981-07-09,36.9446,42.5651,25.5674,2.9275,27.00115
222,1981-07-10,0.5705,1.6783,0.0,0.0,0.5622
223,1981-07-11,0.2124,2.3895,0.5668,0.0,0.7921750000000001
224,1981-07-12,0.2175,0.6968,1.6384,0.0,0.638175
225,1981-07-13,4.9703,26.798,4.2412,2.2872,9.574174999999999
226,1981-07-14,12.5987,10.0152,12.5085,0.4398,8.89055
227,1981-07-15,4.3371,7.8734,4.1563,0.8161,4.295724999999999
228,1981-07-16,2.6853,5.9904,1.066,0.1049,2.46165
229,1981-07-17,6.8069,1.2084,2.5704,0.1679,2.6883999999999997
230,1981-07-18,4.2134,2.594,2.1428,0.0,2.2375499999999997
231,1981-07-19,5.7037,1.2314,1.0189,0.3196,2.0684
232,1981-07-20,0.8157,2.9884,0.6168,0.2108,1.1579249999999999
233,1981-07-21,1.614,11.8237,0.0,0.0,3.3594250000000003
234,1981-07-22,2.4892,15.45,0.0,0.3426,4.57045
235,1981-07-23,2.0613,43.3071,0.9147,2.6583,12.23535
236,1981-07-24,39.0372,5.379,19.4057,1.4501,16.318
237,1981-07-25,15.9349,0.0,1.4757,0.0,4.352650000000001
238,1981-07-26,0.1274,0.0,3.4923,0.0,0.9049250000000001
239,1981-07-27,0.7562,0.0,0.0,0.0,0.18905
240,1981-07-28,0.1062,0.0,0.6597,0.0,0.19147499999999998
241,1981-07-29,0.0,0.0,0.0,0.0,0.0
242,1981-07-30,0.0,0.0,0.0,0.1018,0.02545
243,1981-07-31,4.0242,1.8398,0.0,0.1264,1.4976000000000003
244,1981-08-01,1.0876,6.0158,0.872,0.58,2.1388499999999997
245,1981-08-02,6.3245,3.8869,7.9104,0.7176,4.70985
246,1981-08-03,0.3807,2.1362,0.4682,0.0,0.746275
247,1981-08-04,15.5451,8.495,15.5431,1.1833,10.191625
248,1981-08-05,5.2634,16.132,2.9204,52.1497,19.116375
249,1981-08-06,34.8397,28.8738,64.2287,4.413,33.0888
250,1981-08-07,20.956,27.9041,36.0422,55.5875,35.12245
251,1981-08-08,4.146,15.4837,2.1832,0.3457,5.53965
252,1981-08-09,19.8232,4.6398,21.079,93.6719,34.803475
253,1981-08-10,205.1371,123.9042,75.2918,6.8549,102.79699999999998
254,1981-08-11,8.4303,1.092,74.5742,0.164,21.065125000000002
255,1981-08-12,0.1062,0.0,2.7904,0.0,0.72415
256,1981-08-13,1.4028,0.599,1.2162,0.0,0.8045
257,1981-08-14,4.0217,0.2613,0.4729,0.1381,1.2235
258,1981-08-15,4.4036,19.2294,4.1225,91.0872,29.710675
259,1981-08-16,73.04,58.4346,75.8831,3.3354,52.673275000000004
260,1981-08-17,24.6858,73.7329,27.8115,3.5153,32.436375
261,1981-08-18,1.8775,1.0087,0.2262,0.1817,0.823525
262,1981-08-19,2.3972,0.3195,0.0,0.0,0.6791750000000001
263,1981-08-20,3.6157,1.0019,4.2512,0.0,2.2172
264,1981-08-21,0.0,0.0,0.0,0.0,0.0
265,1981-08-22,1.0721,0.6501,0.0,0.0,0.43055
266,1981-08-23,3.4126,5.6844,1.5333,0.4685,2.7747
267,1981-08-24,0.8157,0.0,0.0,0.1034,0.229775
268,1981-08-25,0.5438,0.0,0.0,0.0,0.13595
269,1981-08-26,0.0,0.0,0.0,0.0,0.0
270,1981-08-27,0.0,0.0,0.0,0.0,0.0
271,1981-08-28,0.333,0.0,1.308,0.1526,0.4484
272,1981-08-29,6.2539,0.0,7.7312,0.0,3.496275
273,1981-08-30,0.0,0.0,0.0,0.0,0.0
274,1981-08-31,29.5656,0.5052,10.559,0.0,10.157449999999999
275,1981-09-01,0.7991,0.1835,0.0,0.3731,0.33892500000000003
276,1981-09-02,0.1387,0.9178,2.0967,0.427,0.89505
277,1981-09-03,0.0,4.2659,0.0,0.5015,1.19185
278,1981-09-04,0.7032,0.0,0.0,0.0,0.1758
279,1981-09-05,8.7098,1.1087,1.7887,0.0,2.9018
280,1981-09-06,9.4037,0.0,0.0,0.2374,2.410275
281,1981-09-07,8.4186,0.0,5.2417,0.0,3.415075
282,1981-09-08,0.0,0.0,11.0744,0.0,2.7686
283,1981-09-09,0.0,0.4589,0.0,0.0,0.114725
284,1981-09-10,0.9245,12.5224,0.0,0.0,3.361725
285,1981-09-11,22.296,0.0,9.2793,0.6332,8.052125
286,1981-09-12,16.4818,2.8452,5.6748,0.4423,6.361025
287,1981-09-13,0.6609,26.769,5.4201,2.1516,8.7504
288,1981-09-14,6.2442,11.1476,1.9152,0.3644,4.91785
289,1981-09-15,0.0,10.5404,5.668,0.4707,4.1697750000000005
290,1981-09-16,0.0,0.0,0.0,0.0,0.0
291,1981-09-17,5.145,0.0,3.7045,0.0,2.2123749999999998
292,1981-09-18,0.0,0.0,0.0,0.0,0.0
293,1981-09-19,0.0,0.0,0.0,0.0,0.0
294,1981-09-20,0.0,0.0,0.0,0.1696,0.0424
295,1981-09-21,4.6224,0.13,0.0,0.0,1.1881
296,1981-09-22,6.8093,11.0977,11.8333,1.3255,7.766449999999999
297,1981-09-23,31.4595,10.7776,26.8914,0.6264,17.438725
298,1981-09-24,8.596,4.5356,8.9454,0.2004,5.569349999999999
299,1981-09-25,8.5189,0.0,5.4433,0.0,3.49055
300,1981-09-26,14.0926,8.7191,14.778,0.8679,9.6144
301,1981-09-27,0.0,0.0,0.5533,0.1221,0.16885
302,1981-09-28,0.3185,4.9967,0.0,0.483,1.44955
303,1981-09-29,0.0,0.0,0.0,0.6918,0.17295
304,1981-09-30,0.0,0.0,0.0,0.0,0.0
305,1981-10-01,0.4162,0.0,0.0,0.0,0.10405
306,1981-10-02,0.0,0.0,0.0,0.0,0.0
307,1981-10-03,6.3937,5.0479,1.542,0.414,3.3494
308,1981-10-04,0.0,0.0,0.0,0.0,0.0
309,1981-10-05,0.0,0.0,0.0,0.0,0.0
310,1981-10-06,0.0,0.0,0.0,0.0,0.0
311,1981-10-07,0.0,0.0,0.0,0.0,0.0
312,1981-10-08,0.0,0.0,0.0,0.0,0.0
313,1981-10-09,0.0,0.0,0.0,0.0,0.0
314,1981-10-10,0.0,4.1741,0.0,0.0,1.043525
315,1981-10-11,0.0,0.0,0.0,0.0,0.0
316,1981-10-12,0.0,0.0,0.0,0.0,0.0
317,1981-10-13,0.0,0.0,0.0,0.0,0.0
318,1981-10-14,0.0,0.0,0.0,0.0,0.0
319,1981-10-15,0.0,0.0,0.0,0.0,0.0
320,1981-10-16,0.0,0.0,0.0,0.0,0.0
321,1981-10-17,0.0,0.0,0.0,0.0,0.0
322,1981-10-18,0.0,0.0,0.0,0.0,0.0
323,1981-10-19,0.0,0.0,0.0,0.0,0.0
324,1981-10-20,0.0,0.0,0.0,0.0,0.0
325,1981-10-21,0.0,0.0,0.0,0.0,0.0
326,1981-10-22,0.0,0.0,0.0,0.0,0.0
327,1981-10-23,0.0,0.0,0.0,0.0,0.0
328,1981-10-24,0.0,12.5224,0.0,0.0,3.1306
329,1981-10-25,0.0,0.0,0.0,0.0,0.0
330,1981-10-26,1.7277,4.7829,0.0,0.2823,1.698225
331,1981-10-27,0.0,0.0,0.0,0.0,0.0
332,1981-10-28,0.0,0.0,0.0,0.0,0.0
333,1981-10-29,7.105,4.1741,6.4237,0.0,4.4257
334,1981-10-30,14.6142,10.065,12.1873,1.7462,9.653175000000001
335,1981-10-31,3.6133,1.6605,15.4964,12.5886,8.3397
336,1981-11-01,26.9733,14.7228,21.5653,1.5704,16.20795
337,1981-11-02,0.0,0.0,0.0,0.0,0.0
338,1981-11-03,0.0,0.0,0.0,0.0,0.0
339,1981-11-04,0.0,2.7534,0.0,0.2238,0.7443
340,1981-11-05,0.0,0.0,0.0,0.0,0.0
341,1981-11-06,0.0,0.0,0.0,0.0,0.0
342,1981-11-07,0.0,0.0,0.0,0.0,0.0
343,1981-11-08,0.0,0.0,0.0,0.0,0.0
344,1981-11-09,0.0,0.0,0.0,0.0,0.0
345,1981-11-10,0.0,0.0,0.0,0.0,0.0
346,1981-11-11,0.0,0.0,0.0,0.0,0.0
347,1981-11-12,0.0,0.0,0.0,0.0,0.0
348,1981-11-13,0.0,0.0,0.0,0.0,0.0
349,1981-11-14,0.0,0.0,0.0,0.0,0.0
350,1981-11-15,0.0,0.0,0.0,0.0,0.0
351,1981-11-16,0.0,0.0,0.0,0.0,0.0
352,1981-11-17,0.0,0.0,0.0,0.0,0.0
353,1981-11-18,0.0,0.0,0.0,0.0,0.0
354,1981-11-19,0.0,0.0,0.0,0.0,0.0
355,1981-11-20,0.0,0.0,0.0,0.0,0.0
356,1981-11-21,0.0,0.0,0.0,0.0,0.0
357,1981-11-22,0.0,0.0,0.0,0.0,0.0
358,1981-11-23,0.0,0.0,0.0,0.0,0.0
359,1981-11-24,0.0,0.0,0.0,0.0,0.0
360,1981-11-25,0.0,0.0,0.0,0.0,0.0
361,1981-11-26,0.0,0.0,0.0,0.0,0.0
362,1981-11-27,0.0,0.0,0.0,0.0,0.0
363,1981-11-28,0.0,0.0,0.0,0.0,0.0
364,1981-11-29,0.0,0.0,0.0,0.0,0.0
365,1981-11-30,0.0,0.0,0.0,0.0,0.0
366,1982-06-01,0.0,0.0,0.0,0.253,0.06325
367,1982-06-02,0.0,0.3831,0.0,0.0,0.095775
368,1982-06-03,0.0,0.0,0.0,0.0,0.0
369,1982-06-04,0.0,0.0,0.0,0.0,0.0
370,1982-06-05,0.0,0.0,0.0,0.0,0.0
371,1982-06-06,0.0,0.0,0.0,0.0,0.0
372,1982-06-07,0.0,0.0,0.0,0.0,0.0
373,1982-06-08,0.0,0.0,0.0,0.0,0.0
374,1982-06-09,0.0,0.0,0.0,0.0,0.0
375,1982-06-10,0.0,0.0,0.0,0.0,0.0
376,1982-06-11,0.0,0.0,0.0,0.1388,0.0347
377,1982-06-12,0.0,0.0,0.0,0.0,0.0
378,1982-06-13,0.0,0.0,0.0,0.0,0.0
379,1982-06-14,0.1721,0.0,0.0,0.0,0.043025
380,1982-06-15,0.2582,0.0,0.0,0.0,0.06455
381,1982-06-16,0.1721,4.6394,0.0,0.0,1.2028750000000001
382,1982-06-17,0.1468,13.4585,3.1392,0.0,4.1861250000000005
383,1982-06-18,0.5001,7.4973,8.993,0.9598,4.487550000000001
384,1982-06-19,0.0,2.5078,0.0,0.0,0.62695
385,1982-06-20,0.2202,1.0664,33.9319,0.4805,8.92475
386,1982-06-21,1.0525,25.3001,0.0,7.0141,8.341675
387,1982-06-22,3.3695,2.4107,16.7656,22.7614,11.326799999999999
388,1982-06-23,2.7694,11.024,0.0,22.0437,8.959275
389,1982-06-24,1.0087,13.1501,0.0,0.0,3.5397
390,1982-06-25,0.0,2.9258,0.3192,0.1428,0.84695
391,1982-06-26,0.0,0.0,0.0,0.0,0.0
392,1982-06-27,0.0,0.0,0.0,0.0,0.0
393,1982-06-28,0.0,0.0,0.0,0.0,0.0
394,1982-06-29,0.0,0.0,0.0,0.0,0.0
395,1982-06-30,0.0,0.0,0.0,0.0,0.0
396,1982-07-01,0.0,0.0,0.0,0.0,0.0
397,1982-07-02,0.0,0.0,0.0,0.0,0.0
398,1982-07-03,0.0,0.0,0.0,0.0,0.0
399,1982-07-04,0.0,0.0,0.0,0.1655,0.041375
400,1982-07-05,0.0,0.0,1.8514,0.0,0.46285
401,1982-07-06,0.0,0.0,0.0,0.4047,0.101175
402,1982-07-07,0.0,7.5234,4.6876,0.0,3.0527499999999996
403,1982-07-08,0.0,0.0,0.0,0.253,0.06325
404,1982-07-09,0.0,0.1095,0.0,0.4022,0.127925
405,1982-07-10,0.0,3.7761,0.0,12.6816,4.114425
406,1982-07-11,0.3893,27.1055,0.0,33.6575,15.288075
407,1982-07-12,15.7198,49.6795,33.1788,6.206,26.196025000000002
408,1982-07-13,4.2987,24.9217,3.8045,8.7864,10.452825
409,1982-07-14,2.5652,7.1823,1.2184,42.1056,13.267875
410,1982-07-15,1.3638,1.754,2.2236,0.5445,1.471475
411,1982-07-16,0.0,0.2736,0.0,0.0,0.0684
412,1982-07-17,0.0,0.0,0.0,0.0,0.0
413,1982-07-18,0.0,3.3855,0.872,0.0,1.064375
414,1982-07-19,0.0,0.0,0.0,0.0,0.0
415,1982-07-20,2.9616,8.769,4.47,14.4299,7.6576249999999995
416,1982-07-21,3.6685,24.9687,10.4208,1.2202,10.06955
417,1982-07-22,1.6346,4.4446,16.0128,6.8935,7.246375
418,1982-07-23,3.3933,7.4123,7.3673,25.4254,10.899574999999999
419,1982-07-24,2.2178,49.2259,23.9989,15.2712,22.678449999999998
420,1982-07-25,1.9464,7.5872,17.802,14.6646,10.50005
421,1982-07-26,0.3934,4.7133,5.3519,1.2191,2.9194250000000004
422,1982-07-27,0.2419,0.0,0.0,0.0,0.060475
423,1982-07-28,0.2009,0.0,1.0464,0.0,0.311825
424,1982-07-29,0.4263,1.5605,6.2811,0.5847,2.21315
425,1982-07-30,1.5807,4.0193,22.1526,7.0143,8.691725
426,1982-07-31,0.9184,1.6651,0.653,0.3246,0.8902749999999999
427,1982-08-01,0.0,4.249,0.0,6.5526,2.7004
428,1982-08-02,1.4856,5.344,2.9136,0.2743,2.504375
429,1982-08-03,4.0438,0.1368,0.2056,0.0,1.0965500000000001
430,1982-08-04,0.0,0.0,0.3701,0.1265,0.12415
431,1982-08-05,0.0,0.0,0.0,0.0,0.0
432,1982-08-06,0.0,2.5078,0.1915,0.19,0.722325
433,1982-08-07,0.463,0.0,4.0457,0.0,1.127175
434,1982-08-08,1.4766,17.5442,7.6604,0.0,6.6703
435,1982-08-09,0.0,2.9444,1.1042,0.3373,1.096475
436,1982-08-10,0.0,0.9195,0.3688,0.2364,0.381175
437,1982-08-11,0.0,1.4758,2.7264,0.554,1.18905
